Id,SalePrice
1554,110419.78702986232
1555,167516.0519157157
1556,68082.5188677975
1557,122979.78759982299
1558,91524.80505061646
1559,110085.68425468783
1560,139991.97965977402
1561,167681.1403607134
1562,127135.20285181522
1563,121711.88645147644
1564,171382.46064491727
1565,153927.7491065356
1566,225496.88581508974
1567,82611.38055136698
1568,223340.80071487866
1569,145110.2805031189
1570,133575.93374059102
1571,126187.07774339392
1572,149692.2321197118
1573,278137.96975351806
1574,116612.09521411512
1575,233662.63687687548
1576,237528.20526315077
1577,196952.6293577571
1578,139762.2697776473
1579,154587.00430739284
1580,180764.58581978604
1581,143995.25166946504
1582,125902.81757958407
1583,336765.1788747739
1584,232171.2910555723
1585,145863.23438185535
1586,78384.88898774152
1587,92294.30220968426
1588,147297.3863412794
1589,97980.1786706694
1590,133647.30754695128
1591,97626.58674629962
1592,115401.0749380171
1593,126352.17978431321
1594,126146.13127155225
1595,133511.16102719642
1596,244525.86127190333
1597,177420.21662960175
1598,199812.62688047826
1599,167281.85683780492
1600,174833.50693770646
1601,85748.16341448127
1602,114226.97010581559
1603,93174.25161316928
1604,275212.25332935306
1605,232070.38112999187
1606,168064.08944462973
1607,179315.41736189672
1608,227820.54708897189
1609,187094.05377925083
1610,160074.397197311
1611,144341.80517129824
1612,190410.35740139423
1613,173098.0298758093
1614,130204.42837431564
1615,92500.25546540513
1616,77152.6728517978
1617,95251.22197339142
1618,123097.57873338302
1619,146764.55599008128
1620,177209.59351424302
1621,149455.8506636095
1622,140034.42520655398
1623,292813.20680224587
1624,225508.98189185982
1625,122684.04484885323
1626,165985.05722782592
1627,178736.75417606314
1628,270699.84769993904
1629,172349.3196413334
1630,391532.21727788885
1631,200911.81004199028
1632,242714.35153328942
1633,155723.93326743512
1634,198890.86533906934
1635,177474.4808988408
1636,170338.7872730327
1637,194157.8273107732
1638,189064.52867587874
1639,178388.01638938813
1640,236768.10339330265
1641,172841.16878527772
1642,233584.43365326058
1643,226542.31332954267
1644,225007.44601886312
1645,186844.9894538337
1646,152927.58885063374
1647,158314.2748250731
1648,139163.23219383703
1649,131392.16902580325
1650,120023.53869424698
1651,123216.1465586266
1652,94716.43546640687
1653,92080.76810545544
1654,147279.3525183238
1655,138155.65739676182
1656,150989.29791355086
1657,147279.3525183238
1658,157350.07492191557
1659,120751.32495121399
1660,148578.1723990091
1661,465009.6681023095
1662,399845.7484267665
1663,401115.3015924675
1664,441388.10303892795
1665,309935.2219811759
1666,329141.4178378661
1667,406032.0561583732
1668,331742.4776929953
1669,290785.731449691
1670,348479.41114117915
1671,253024.29664252658
1672,464286.20583610464
1673,298248.0507070799
1674,232958.39027057445
1675,190327.43179067518
1676,194442.5188166436
1677,209008.9001579729
1678,465008.11434950354
1679,426789.078518606
1680,309745.246033807
1681,236004.17795752062
1682,312778.4373105284
1683,176591.8994384602
1684,177791.13114946385
1685,184531.25298509814
1686,170498.8213355007
1687,157655.51937508537
1688,190103.0662475728
1689,192525.72342367857
1690,193115.3840821205
1691,168079.19156646295
1692,286333.12223851384
1693,157708.84544844212
1694,174927.3015537547
1695,161768.76347854285
1696,293989.676089487
1697,169022.24690603433
1698,375951.5403106977
1699,309582.88330888085
1700,249926.44915417896
1701,260494.74143923327
1702,242454.62226946044
1703,239882.18543922872
1704,283178.39084698673
1705,214870.64871985026
1706,459421.17475437257
1707,220402.02961605118
1708,199473.4664894022
1709,247118.96378745997
1710,211273.1128071819
1711,247675.73977304436
1712,257508.71637872906
1713,306069.1959674667
1714,222171.05830726153
1715,207940.72152614608
1716,180211.053351776
1717,161535.87613590938
1718,145824.29968192847
1719,204586.11948939643
1720,234746.0094608216
1721,164420.77009593742
1722,141133.32236845006
1723,164201.1690206466
1724,226143.49461789808
1725,235444.05547541182
1726,202450.17003893442
1727,172295.9339230688
1728,185079.29820199258
1729,164384.7828470797
1730,160549.62199984028
1731,115658.83086213238
1732,134353.82873261126
1733,122301.03373056493
1734,119832.98361213316
1735,134572.17457612455
1736,114247.67522142969
1737,316378.67159701785
1738,211739.9591683534
1739,327651.29773454583
1740,252014.16115023688
1741,205202.58841782474
1742,179791.30047316826
1743,176479.2291713436
1744,288026.63633459294
1745,204979.6873302971
1746,201635.47003655843
1747,208859.6452978424
1748,230981.2366567351
1749,159246.26795826925
1750,131771.73194936503
1751,231024.1859705614
1752,123779.92640886684
1753,160344.1715913809
1754,187443.07882794423
1755,165224.32588862084
1756,130539.76273737653
1757,121796.95908230892
1758,155716.31029087442
1759,156163.84705990885
1760,173269.5852573302
1761,149945.554985821
1762,181507.40066077255
1763,170194.71376101175
1764,117934.96348969702
1765,190068.28236529295
1766,177115.62950473317
1767,220171.86667554796
1768,146861.51658803647
1769,171188.6066554643
1770,138585.78496872252
1771,136981.23667767725
1772,146919.4005046814
1773,143307.44008741513
1774,161088.96645897845
1775,126772.04718215278
1776,126286.29353084866
1777,114527.25943421405
1778,151608.02753887276
1779,115299.26873208885
1780,168639.5226284809
1781,138207.32923122394
1782,104571.12977033271
1783,140464.42736390108
1784,110993.43397571522
1785,123063.86392593799
1786,184021.9237776024
1787,171532.34681208045
1788,77423.76011661002
1789,107136.66544009573
1790,100746.56568838646
1791,186149.1428493719
1792,153084.6327369065
1793,127135.54891741335
1794,143222.5497258829
1795,127940.74946040055
1796,120517.80621969202
1797,107303.23611472613
1798,119369.73327363053
1799,111499.12606656089
1800,145455.79922266578
1801,127566.59766424062
1802,131737.3417356683
1803,158837.6890237686
1804,152846.4787242012
1805,132981.62581990103
1806,110230.887433047
1807,126610.26112998051
1808,127359.54610183203
1809,127633.65941785705
1810,148561.22003322066
1811,114651.5231363652
1812,92993.67817405588
1813,120244.95736704806
1814,101626.56797355833
1815,63411.39121762564
1816,97784.30534627785
1817,144648.5559780845
1818,161202.4593653747
1819,141459.7902680575
1820,58166.72404736097
1821,120686.07996985584
1822,161498.35915048205
1823,43724.127242704584
1824,128169.56181130269
1825,141233.3922700516
1826,102843.72468324799
1827,102124.11981119317
1828,132639.07206002867
1829,118649.19764322366
1830,123304.72472078733
1831,148692.02190603633
1832,96407.61409245121
1833,149859.79676405448
1834,127733.45364777956
1835,129409.44609971964
1836,120703.67330236107
1837,88597.93337123527
1838,113417.99614895812
1839,96527.72645508539
1840,163123.26547823835
1841,134225.10352048173
1842,70832.86389402143
1843,136116.72721501152
1844,139313.23161706122
1845,149031.3031857582
1846,157237.05418428825
1847,174313.67692492277
1848,67453.55427114267
1849,111411.4776821138
1850,118772.85473255154
1851,159418.18685893214
1852,127297.34052448763
1853,136451.59726996286
1854,161077.078979187
1855,146458.29349896335
1856,222173.01601889826
1857,207893.7813687762
1858,133708.16166438875
1859,125721.93828064765
1860,147455.55943820352
1861,125721.93828064765
1862,304129.4915206174
1863,300074.2686377833
1864,300074.2686377833
1865,357313.81870362826
1866,347816.66996637004
1867,234885.85584255366
1868,311047.2956589045
1869,195263.0758200268
1870,236911.8057614414
1871,257248.42286325785
1872,184311.81668826324
1873,215061.81642494505
1874,150709.27020070524
1875,187337.83366072114
1876,187559.28668469112
1877,217941.88156525223
1878,220053.50037320724
1879,131052.72984024919
1880,138527.31132214193
1881,257023.368491742
1882,249471.25556970134
1883,196070.6157164806
1884,207140.79068044492
1885,240127.64582229755
1886,313857.50003678905
1887,206503.65104570627
1888,277850.6280586904
1889,163400.68625092402
1890,123128.7390201495
1891,139519.61089778546
1892,111942.49053819387
1893,119414.56496885091
1894,129721.89449301042
1895,141363.40313672132
1896,127914.50238403596
1897,121321.5403646633
1898,121687.0404094133
1899,148481.18295224983
1900,135771.0041746815
1901,169400.5270405376
1902,152338.35762676637
1903,179385.89028086787
1904,148106.42009951946
1905,186901.4949413217
1906,156780.22900403367
1907,206729.4926976212
1908,117185.5747428315
1909,144742.9470284147
1910,130658.49191146027
1911,211321.3491131443
1912,352193.06094055134
1913,167111.44838594686
1914,55573.94145852239
1915,313243.05092261225
1916,51590.306632957334
1917,254385.77385557507
1918,137633.60619081548
1919,161932.18323458664
1920,146986.2901915527
1921,452340.8898395705
1922,338944.2362099555
1923,201556.63902584644
1924,226796.0633814102
1925,216330.0230234202
1926,413120.3161401986
1927,134359.39454469428
1928,164218.18112380395
1929,121852.0929826991
1930,133677.4507676101
1931,152354.315815216
1932,149142.70905208128
1933,193567.61279539173
1934,173559.58065992023
1935,172989.72724931902
1936,179042.17795988984
1937,180239.54296068262
1938,185117.24030718062
1939,266647.69208008854
1940,177776.49903330044
1941,173979.60938221018
1942,182243.44071843429
1943,198620.51012838632
1944,352112.9667576369
1945,399071.26397504495
1946,188733.75900370078
1947,304988.31198450335
1948,186201.2513938608
1949,250602.9898198281
1950,160385.63464355815
1951,274373.9075270754
1952,210815.29987129424
1953,172593.152324332
1954,174946.9024745346
1955,129413.41008505967
1956,308612.2481316602
1957,159629.37084560705
1958,302064.14891356946
1959,137719.6974938629
1960,121159.7638291177
1961,115802.61250276127
1962,98830.14547628994
1963,102465.84372537702
1964,106314.81326880556
1965,141298.86347476195
1966,134443.47553697432
1967,284551.63621690613
1968,465776.8011874084
1969,398878.57547262614
1970,453592.3606696638
1971,425957.7172171654
1972,377725.5742890936
1973,253162.60612169473
1974,332539.0451341831
1975,474072.31838447566
1976,252951.82605152734
1977,365517.09549326124
1978,421691.9121855886
1979,306975.1968455225
1980,175691.75712379627
1981,351497.23895076493
1982,209114.8483543562
1983,200741.81872438575
1984,175980.55616137164
1985,229845.30357210067
1986,221521.97445779506
1987,169749.13877873006
1988,186943.7342049218
1989,190550.09579098911
1990,220176.056070323
1991,220039.62467117957
1992,205909.4430754109
1993,169998.5745704063
1994,243598.0458269085
1995,173989.1073247067
1996,239931.5837072625
1997,346549.66021738795
1998,352698.5422217323
1999,268718.8992484524
2000,304270.7023227248
2001,258647.67791439488
2002,263419.9977625258
2003,240873.26192911397
2004,240292.62375505676
2005,216403.24340440746
2006,221549.89014824646
2007,244188.68115891135
2008,211707.66848757362
2009,202124.26881829582
2010,200445.44545185965
2011,153789.07196765952
2012,169504.75626182932
2013,193048.585598728
2014,200195.87996162137
2015,205857.58359054176
2016,204222.3284684522
2017,200541.74155046025
2018,123829.61600387895
2019,133622.51391690172
2020,103231.85358806008
2021,116374.73259997314
2022,181074.2143729443
2023,139296.4770465798
2024,264369.3464078959
2025,328903.74341645144
2026,174965.98126860426
2027,158942.77355365249
2028,147774.6858843506
2029,159807.5177833287
2030,263427.12165935646
2031,211697.4762411829
2032,233033.83581257396
2033,234523.8989358601
2034,156172.85008280608
2035,192550.37709715497
2036,187213.94518172086
2037,190086.74696055977
2038,277761.67947745946
2039,209655.97136539532
2040,290920.86271003954
2041,257712.4825934201
2042,202579.21600303912
2043,161524.16533588764
2044,182717.0174519941
2045,199713.77913235055
2046,137582.10299964278
2047,149230.66021351775
2048,133033.78077663018
2049,138967.9821856014
2050,166476.1310370407
2051,108553.13295683655
2052,133776.1928400238
2053,144151.68755152886
2054,89648.80537036544
2055,181508.2510977817
2056,136515.9991568233
2057,118002.11817088425
2058,254034.71046469244
2059,146712.51044881606
2060,164455.2234348923
2061,171954.52054062416
2062,129887.81108942926
2063,112354.34500168818
2064,137753.1992328613
2065,118083.2823036487
2066,170046.711029783
2067,127187.66932053256
2068,161759.7303300067
2069,80526.43378364072
2070,106898.15259415183
2071,104767.5270430012
2072,119639.7748564152
2073,143724.7651916023
2074,170695.62707961368
2075,135071.2435195741
2076,131148.66920943162
2077,153644.3090974881
2078,127036.92111113864
2079,118923.07200601928
2080,109522.88880963244
2081,122572.97463588532
2082,119877.21665397902
2083,148529.2452269751
2084,114147.04658779531
2085,119770.73971346182
2086,131688.53265137944
2087,119870.3734915748
2088,96213.23419698255
2089,79579.57843136044
2090,136202.35457700252
2091,114883.00145514023
2092,131427.00047247508
2093,159152.19224944146
2094,118238.78330378624
2095,141508.54239294844
2096,74780.48831974724
2097,103107.08454467289
2098,147071.7304436513
2099,71482.3788323591
2100,98021.64291366431
2101,114351.70886139192
2102,112070.30203504946
2103,105401.44202380955
2104,139672.64322851
2105,143430.04888010302
2106,75298.35904843512
2107,214686.683628462
2108,111812.71975262015
2109,111840.09434586436
2110,132511.90663506702
2111,130562.31347974863
2112,141991.81120559372
2113,124011.26475498872
2114,105483.41226549268
2115,151907.9794112962
2116,124657.02470097836
2117,134906.86713397322
2118,113780.59890401232
2119,99001.42726819823
2120,121409.61006301042
2121,88650.26576871505
2122,105436.93543737922
2123,79528.81756759278
2124,153141.6286132186
2125,149525.88201310553
2126,148225.11805187073
2127,158813.03104024648
2128,133725.177433047
2129,105416.06500451601
2130,129131.37383162256
2131,157082.24033876875
2132,100197.30853063098
2133,114828.54639994723
2134,122432.90875044648
2135,103453.30227413347
2136,71715.41576593992
2137,107202.54119779724
2138,129917.63188810708
2139,152420.05773562114
2140,139135.27619377937
2141,140504.95237674957
2142,122512.23408566341
2143,134899.3203097235
2144,145715.86646255368
2145,135465.0300101689
2146,158483.6626661937
2147,136590.96085468333
2148,152191.37679367498
2149,165393.21843499638
2150,200016.09852026223
2151,113193.58821124326
2152,191941.19340354382
2153,176288.33158866476
2154,106344.5062768316
2155,134812.5055062213
2156,317916.36750131735
2157,236516.71467546746
2158,241209.78523589286
2159,215584.5516905968
2160,162586.62743602996
2161,230475.07795285017
2162,383974.5570706923
2163,335783.4368725813
2164,230240.89478660485
2165,169040.42616839428
2166,152133.91233771466
2167,211574.6241683518
2168,188713.75007272844
2169,203718.9078942058
2170,215850.09742220046
2171,143458.06120103577
2172,135726.75994413672
2173,157124.43807548046
2174,237621.01410733865
2175,281815.7334182855
2176,329644.62026193406
2177,261868.65348568733
2178,204804.47817270708
2179,145863.23438185535
2180,282789.36112492386
2181,195932.37608981648
2182,238170.2741449716
2183,192209.79425838595
2184,127099.85079112128
2185,121178.8049842393
2186,144672.20614693244
2187,145729.7492253234
2188,150388.49893827128
2189,243660.9641061788
2190,81244.23069065835
2191,80219.4565412009
2192,92039.29152014277
2193,120453.970217591
2194,91399.64392690957
2195,116040.58995829294
2196,108594.0236620261
2197,125003.82618007004
2198,135332.461765871
2199,158880.99803164302
2200,146097.91004342865
2201,142245.113454517
2202,190585.62496113335
2203,149351.63242592398
2204,186872.40045296418
2205,118887.25552247265
2206,138275.8896801993
2207,202870.33703413696
2208,232860.65249701965
2209,225726.28431792243
2210,126991.67225364262
2211,114673.3734551688
2212,108357.16433627634
2213,101888.8498016274
2214,156057.25244295155
2215,102735.33618424757
2216,160928.27928677358
2217,76598.9969412746
2218,63597.69655032033
2219,63406.91683720589
2220,54415.87703191799
2221,313243.05092261225
2222,281013.2598858334
2223,334034.04547948606
2224,221475.6944348264
2225,126868.0966339792
2226,215040.0951687961
2227,194018.41142405427
2228,277152.54959680384
2229,221183.06743335509
2230,158064.83030241885
2231,218190.42262192504
2232,183411.26502531694
2233,188067.87215063474
2234,230454.82074637758
2235,266091.11131784035
2236,256411.5240706491
2237,355811.53170976933
2238,217265.24042272862
2239,113209.0300311032
2240,162730.79830294402
2241,172964.88867085925
2242,129672.94388116107
2243,136487.52283639272
2244,108019.01726978662
2245,117384.78965380068
2246,147994.026803718
2247,103494.52911289554
2248,132076.84576750622
2249,136018.6969723348
2250,137774.76342285288
2251,124999.92644757287
2252,176334.52289370648
2253,149563.62109813816
2254,173022.96230608577
2255,181284.45060844495
2256,189888.80999331494
2257,206448.77189948698
2258,170641.25559413817
2259,175626.5231027464
2260,172807.20410846302
2261,174762.35929921095
2262,202649.82039373682
2263,350834.3740212485
2264,419206.74271206436
2265,200727.07834698632
2266,263326.1079643216
2267,365070.04568167165
2268,414297.5357020216
2269,154902.1075498296
2270,184853.5839041661
2271,204723.35836840072
2272,186731.12474506092
2273,164893.27010509532
2274,170906.77797748538
2275,173544.8684562646
2276,180158.03974273897
2277,188379.77138596264
2278,138464.93919607057
2279,132932.35977872126
2280,123464.21876583101
2281,177071.09005029144
2282,201854.33537068678
2283,102195.94760158048
2284,116210.19125028659
2285,131860.72075078328
2286,122284.65843274107
2287,358952.9210095141
2288,274327.0467628707
2289,363468.0449522299
2290,438808.57532681234
2291,331997.8475920174
2292,426363.81288506195
2293,464942.59445199993
2294,439112.08492005337
2295,439001.9898004816
2296,262773.9369267518
2297,334418.7693180293
2298,338349.33069002803
2299,409764.13223794743
2300,334453.6104232991
2301,280078.8061150892
2302,258700.59407894316
2303,232598.21698648846
2304,233609.55112916583
2305,189957.25201372404
2306,198648.14779960495
2307,187325.75569682845
2308,218897.0694085415
2309,252787.79789426204
2310,197529.72747010246
2311,196805.45365742725
2312,192826.58246967488
2313,183691.58440707767
2314,170447.53592014298
2315,188456.21600601941
2316,204422.9992813134
2317,190209.00429713345
2318,189023.49658736648
2319,181931.51107692235
2320,183148.21093037652
2321,232561.84845711853
2322,170553.91917464297
2323,171740.40215060656
2324,160732.16110883025
2325,209992.5678595769
2326,157199.3356493472
2327,210771.131864688
2328,230202.8803613262
2329,184711.2985792332
2330,174990.40670055427
2331,373817.69088040304
2332,387782.4865561889
2333,309321.243674592
2334,280406.2734880084
2335,267579.56072823
2336,330648.8531127752
2337,191911.60465923342
2338,275323.1345473321
2339,221639.9474224487
2340,388274.2472070691
2341,215511.09394144788
2342,223501.44525414187
2343,223315.92007887136
2344,240659.11236211538
2345,229730.64348046825
2346,207671.802734269
2347,190614.02989894833
2348,227368.9272860686
2349,197803.47826819064
2350,298970.1864368756
2351,247835.11148677685
2352,244165.61176332735
2353,294105.1612651784
2354,137191.70409138597
2355,142688.61793826576
2356,160510.64519656022
2357,197849.8071170631
2358,202119.9274335178
2359,131065.91416980408
2360,114839.2714685392
2361,133080.12807302986
2362,274853.14618038683
2363,134536.5147758616
2364,153642.72247256848
2365,199119.34576334702
2366,176541.94044857324
2367,220783.77948645357
2368,214606.493312501
2369,214812.08908418423
2370,161922.6282153973
2371,181947.61451354876
2372,185564.27770663984
2373,276168.66075165744
2374,307599.33752851596
2375,246186.65608390825
2376,294891.96951634344
2377,332403.0727223036
2378,130804.720360034
2379,190264.00555304598
2380,135141.86051991594
2381,160159.0368832517
2382,168689.47576539934
2383,198487.19481454426
2384,248830.60171840937
2385,150398.73649716846
2386,128133.20186484295
2387,136247.62752502426
2388,129073.18213878441
2389,130082.98052289219
2390,149740.6143089262
2391,139400.34803744292
2392,114099.00415105301
2393,156981.4152669353
2394,138670.88997490672
2395,195327.8153455961
2396,133786.85200755854
2397,209212.6332860105
2398,137088.94450905835
2399,67601.80366688383
2400,63115.95223185797
2401,108574.78508847681
2402,130887.72941313023
2403,139115.6358281635
2404,144625.02489355777
2405,159832.86578133216
2406,139975.99406800244
2407,124486.05782649951
2408,136723.62484014066
2409,130926.15890814888
2410,170185.36070499287
2411,124307.57376762318
2412,157651.93062749752
2413,135520.9160947319
2414,142015.55573817124
2415,137218.28544976018
2416,122476.88714189724
2417,116662.65517227014
2418,122679.19404432611
2419,126843.67973881106
2420,129846.68856999138
2421,151257.8293583352
2422,122076.37828316896
2423,146561.74154514994
2424,150264.9008398122
2425,292682.043504739
2426,134319.48188293196
2427,138509.19153901868
2428,161436.82409493878
2429,116653.94522525801
2430,126916.73089519744
2431,113107.85034887485
2432,140776.63564455108
2433,153868.16785024558
2434,142746.30065002662
2435,161356.46615777348
2436,103572.4699852128
2437,106444.86342903053
2438,133731.84144405217
2439,111415.74104210288
2440,116796.1903286011
2441,102266.13380543227
2442,110967.58616654338
2443,119107.79229897591
2444,136360.48219705347
2445,75645.08860659762
2446,123301.62731495134
2447,169636.5260260211
2448,136651.98003141241
2449,107220.51999662709
2450,141053.22953684183
2451,137407.04212439668
2452,195032.22006954715
2453,92978.21496209767
2454,127432.0584805016
2455,114541.7963141709
2456,125235.37457195105
2457,119492.1438462882
2458,129828.84383401877
2459,109959.55125020396
2460,126207.11151668701
2461,107677.46382352179
2462,135040.1360011934
2463,121702.82781081175
2464,166896.55359448108
2465,130255.35303873653
2466,110407.97815543073
2467,133806.44587152524
2468,81373.28740606853
2469,77816.27936065863
2470,187528.99190073874
2471,193211.9234884734
2472,166449.89977420503
2473,114990.53084863214
2474,120848.0273290166
2475,199291.23373909655
2476,108935.06520467099
2477,122555.79339442763
2478,149157.12857127763
2479,119197.57728342294
2480,154094.63886188297
2481,122462.2002444895
2482,126881.24075492371
2483,115803.27918141277
2484,116799.48603234386
2485,121960.41375369021
2486,162576.6329682018
2487,212634.6841015234
2488,145796.55939404512
2489,147589.9301803266
2490,157236.98073266333
2491,91157.70173805545
2492,169997.11014041794
2493,157017.66658842252
2494,153056.0084588951
2495,88953.07492200128
2496,257668.07170155208
2497,145415.05931058511
2498,115408.10888248515
2499,88394.13699181864
2500,127964.31545790001
2501,136199.60927344236
2502,137639.56237986215
2503,84785.13411864798
2504,165512.49716835024
2505,222002.95755755968
2506,250472.98431847437
2507,296560.2879903939
2508,248699.60951036602
2509,226262.78652723823
2510,219843.09421925925
2511,175194.802403795
2512,206449.13148280105
2513,211619.3461102418
2514,221955.54982306212
2515,151343.7622526535
2516,170922.7986827618
2517,146062.17406883536
2518,157662.5763793002
2519,225625.7324002628
2520,204676.22711618355
2521,195837.9493642994
2522,219986.7928272422
2523,133437.52570727738
2524,138491.45961015476
2525,143559.53329229308
2526,132792.2561675569
2527,118658.1112729114
2528,136177.6218465731
2529,138465.87873279952
2530,128202.84742394628
2531,268299.17996111
2532,222266.54733590066
2533,197700.78432786767
2534,227908.94016131348
2535,312190.59114303073
2536,251045.3657223037
2537,218451.60883778345
2538,186430.59713102112
2539,183062.7975384146
2540,181909.83208438754
2541,187996.0623232658
2542,186766.58258580443
2543,132568.86428987046
2544,119063.05008612951
2545,138771.51400096592
2546,128516.04935825097
2547,137335.5438138359
2548,138486.2966305159
2549,160648.5844901399
2550,303160.72432095406
2551,143048.51001559355
2552,119448.138010449
2553,69562.82678829679
2554,98875.97836154196
2555,117313.42457236549
2556,118533.62350410658
2557,112818.63778153098
2558,154094.9584523926
2559,145985.7506032041
2560,142267.07315508972
2561,136383.57628627136
2562,140139.48458944855
2563,151575.1584804092
2564,181064.99402508893
2565,161520.51015618618
2566,163901.6811827659
2567,131810.61801966268
2568,191099.5559885998
2569,193614.6941477482
2570,125434.52271783275
2571,208174.42743718036
2572,151178.1628702698
2573,203647.81333815685
2574,277553.1676536767
2575,130892.336882811
2576,136505.7025745074
2577,161088.14493180573
2578,86760.12651318221
2579,77668.20348704705
2580,119916.69877023672
2581,116290.37195469967
2582,106026.50063838228
2583,263053.7764717418
2584,153972.44689278558
2585,217490.05730829953
2586,215400.40004110482
2587,188081.76024338786
2588,129951.34329192677
2589,146523.08710606355
2590,224606.79929277857
2591,223999.86205534096
2592,215137.82700896266
2593,249624.70020318197
2594,168015.87293573844
2595,184537.68238548868
2596,328194.6190269797
2597,214167.5140366539
2598,281534.56512364885
2599,331268.40447926003
2600,204754.62704400608
2601,146397.00194853148
2602,89996.75873439654
2603,101199.77552895968
2604,93354.72426377948
2605,79557.63965689189
2606,159271.88932741375
2607,181649.64059219998
2608,196767.4092288642
2609,170447.63172661423
2610,116644.46669545745
2611,117328.15315694893
2612,153588.1204859041
2613,130956.77389939797
2614,129454.95300898216
2615,146848.02543304104
2616,141472.68355407508
2617,183349.04424605172
2618,216871.6395927173
2619,196867.5383187358
2620,178960.22610476665
2621,178640.22103305513
2622,175288.48788497693
2623,248130.75595377793
2624,311651.8917599159
2625,330521.2511750963
2626,172414.51716727496
2627,162368.16909825068
2628,429807.4908974756
2629,645013.631344069
2630,345351.4124432682
2631,470786.4864447486
2632,423807.4784993903
2633,293940.6123218518
2634,430022.6285074773
2635,149536.4113131402
2636,174440.30623476132
2637,160743.10832636876
2638,258130.2992113351
2639,179211.70352001052
2640,147574.77675227186
2641,108758.10023059348
2642,223796.13689030713
2643,100731.78730443459
2644,127099.55517702676
2645,99416.80529154635
2646,94665.99656242385
2647,103754.3179448278
2648,143014.9136747534
2649,139174.64475745967
2650,119831.52561555587
2651,144336.10779621045
2652,430210.5982844739
2653,232945.77486071092
2654,275082.11188206496
2655,392942.275338057
2656,294669.00021296256
2657,313374.35835701646
2658,290267.61818473344
2659,313021.75866301474
2660,374202.4064168149
2661,342862.94073956826
2662,351072.1398021777
2663,262495.54970215133
2664,247943.15439461306
2665,324840.2688535752
2666,272528.70393392903
2667,178738.50343849324
2668,186000.36864932094
2669,182306.59987034867
2670,278578.17170775955
2671,187875.0798237372
2672,178571.2089942872
2673,209854.90685955965
2674,205695.7764527589
2675,167411.38831255632
2676,189291.48087803822
2677,181688.17072821755
2678,273743.26776885014
2679,260639.38690329937
2680,267660.4858261787
2681,415658.7108555091
2682,329088.8859076694
2683,512669.1849534963
2684,315740.104314092
2685,341971.3091940932
2686,238783.68404478737
2687,319769.5705550109
2688,215330.7341870273
2689,192505.67756326497
2690,467144.884012934
2691,201373.5650114114
2692,144796.43343601053
2693,186243.44082545317
2694,143592.49609940953
2695,194120.44644270313
2696,186485.7436077271
2697,176212.4289704156
2698,202313.722686887
2699,183693.4821538991
2700,172664.12873472937
2701,158630.08757907996
2702,112056.16781605173
2703,127631.04598271454
2704,138661.40939772304
2705,122888.06424607275
2706,118607.03346003804
2707,122766.5253730596
2708,132850.657501466
2709,101073.47966351206
2710,133274.62244266717
2711,282390.1459510266
2712,377517.011846287
2713,165642.1376582313
2714,153465.71545357775
2715,179740.86156918525
2716,148861.6889891635
2717,193372.08091531732
2718,221322.88342497856
2719,150678.21582124397
2720,158016.43283483965
2721,131581.80545023648
2722,161685.38035295953
2723,145764.3867602781
2724,125715.66128844213
2725,129969.10280154715
2726,140377.365370117
2727,172959.3111800829
2728,159051.6972992308
2729,157373.53027502014
2730,144036.86362884074
2731,126985.04036992253
2732,131502.57042835816
2733,152307.99971785315
2734,149312.33241051956
